Fecha,Intervalo,CS COENERGY,CS YARUCAYA,C.E. CUPISNIQUE,C.E. TALARA,CE SAN JUAN,C.E. P LOM EXPANSION,C.E. PUNTA LOMITAS,C.S. INTIPAMPA,CS EXPANSIÓN INTIPAMPA,CS MATARANI,C.E. HUAMBOS,C.E. DUNA,CS SAN MARTIN SOLAR,CS SUNNY,CS SUNNY EXPANSION,CARHUAQUERO (CS),C.S. MAJES,C.S. MOQUEGUA FV,C.E. WAYRA EXTENSION,C.E. WAYRA I,C.S. CLEMESI,C.S. RUBI,C.S. PANAMERICANA-SOLAR,C.E. MARCONA,C.E. 3 HERMANAS,C.S. REPARTICION,C.S. TACNA-SOLAR,CS WAYRA SOLAR
2026-08-09,13:00,0.4,0.0,9.6,22.7,122.9,10.6,119.4,31.1,41.92,74.8,15.9,12.8,223.0,183.5,92.8,0.4,15.7,13.1,81.7,87.2,90.7,123.6,16.2,26.8,75.2,15.938,17.7,
2026-08-09,13:30,0.4,0.0,11.7,23.9,118.7,11.2,118.1,31.4,42.03,78.7,17.6,12.8,218.5,188.6,95.3,0.4,14.9,13.0,70.9,58.9,90.1,122.8,16.3,26.0,72.9,10.261,16.7,
2026-08-09,14:00,0.3,0.0,18.1,19.9,115.2,11.5,118.5,32.2,41.88,53.5,17.1,11.7,248.1,200.2,98.5,0.4,12.0,13.0,54.1,35.3,90.6,120.6,16.4,23.7,70.3,15.038,17.5,
2026-08-09,14:30,0.3,0.0,23.4,18.0,107.8,10.8,127.2,31.3,40.7,60.0,15.4,10.4,171.9,91.0,45.1,0.4,12.5,13.1,44.7,39.0,90.4,119.3,16.4,21.5,65.1,7.449,16.0,
2026-08-09,15:00,0.3,0.0,25.0,13.5,109.0,9.9,107.9,25.5,40.82,20.9,16.6,12.4,95.5,85.5,35.2,0.3,11.4,11.4,62.6,60.8,90.5,122.9,16.6,23.1,65.5,13.271,15.2,
2026-08-09,15:30,0.2,0.0,32.8,12.7,114.7,9.6,105.3,34.0,40.04,18.2,13.3,11.7,135.2,54.3,27.4,0.3,3.6,10.7,98.7,87.8,88.5,120.6,15.6,23.1,66.5,4.074,13.8,
2026-08-09,16:00,0.2,0.0,35.1,10.8,112.4,11.7,87.6,28.8,30.99,10.8,15.9,11.0,56.1,28.0,13.5,0.2,3.0,7.9,125.4,120.0,13.2,15.6,10.5,24.2,67.6,2.9,6.8,
2026-08-09,16:30,0.1,0.4,33.6,12.8,106.2,10.9,102.0,5.6,23.43,7.5,17.7,13.0,22.0,18.8,9.8,0.2,2.3,2.0,134.4,127.6,9.8,12.2,3.5,25.1,70.3,1.613,1.8,
2026-08-09,17:00,0.1,0.1,26.2,12.3,93.9,9.8,95.4,2.3,10.18,3.3,17.9,12.4,11.3,9.8,4.9,0.1,0.4,1.4,148.6,129.9,17.8,19.0,1.5,22.3,64.7,1.058,0.0,
2026-08-09,17:30,0.0,0.0,19.1,10.3,83.9,10.6,87.9,0.0,1.09,0.0,14.0,10.1,0.8,0.9,0.5,0.0,0.0,0.1,153.8,129.7,0.2,0.0,0.1,19.0,56.1,0.0,0.0,
2026-08-09,18:00,0.0,0.0,16.1,13.2,75.6,10.6,94.4,0.0,0.0,0.0,16.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,140.2,126.9,0.0,0.0,0.0,18.4,57.5,0.0,0.0,
2026-08-09,18:30,0.0,0.0,10.5,14.9,68.1,8.2,75.7,0.0,0.0,0.0,12.6,9.9,0.0,0.0,0.0,0.0,0.0,0.0,114.1,122.3,0.0,0.0,0.0,15.3,50.6,0.0,0.0,
2026-08-09,19:00,0.0,0.0,7.3,12.0,82.6,6.4,68.2,0.0,0.0,0.0,12.5,12.6,0.0,0.0,0.0,0.0,0.0,0.0,102.4,113.0,0.0,0.0,0.0,16.3,51.5,0.0,0.0,
2026-08-09,19:30,0.0,0.0,5.7,9.7,90.1,7.5,75.1,0.0,0.0,0.0,14.4,11.5,0.0,0.0,0.0,0.0,0.0,0.0,78.7,81.8,0.0,0.0,0.0,21.1,58.8,0.0,0.0,
2026-08-09,20:00,0.0,0.0,7.7,7.6,90.8,6.5,67.3,0.0,0.0,0.0,14.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,33.7,45.2,0.0,0.0,0.0,20.0,58.7,0.0,0.0,
2026-08-09,20:30,0.0,0.0,7.1,9.2,91.7,4.5,50.5,0.0,0.0,0.0,10.3,10.3,0.0,0.0,0.0,0.0,0.0,0.0,22.3,34.0,0.0,0.0,0.0,17.7,53.5,0.0,0.0,
2026-08-09,21:00,0.0,0.0,5.2,7.5,79.3,4.4,47.2,0.0,0.0,0.0,11.7,9.8,0.0,0.0,0.0,0.0,0.0,0.0,11.2,13.0,0.0,0.0,0.0,17.4,46.2,0.0,0.0,
2026-08-09,21:30,0.0,0.0,4.8,6.9,76.6,4.3,60.8,0.0,0.0,0.0,13.8,12.5,0.0,0.0,0.0,0.0,0.0,0.0,15.1,17.7,0.0,0.0,0.0,20.5,50.4,0.0,0.0,
2026-08-09,22:00,0.0,0.0,5.4,8.0,74.0,1.5,48.9,0.0,0.0,0.0,13.9,10.4,0.0,0.0,0.0,0.0,0.0,0.0,16.4,18.1,0.0,0.0,0.0,19.9,48.1,0.0,0.0,
2026-08-09,22:30,0.0,0.0,6.7,8.8,71.7,2.7,50.4,0.0,0.0,0.0,13.3,11.4,0.0,0.0,0.0,0.0,0.0,0.0,11.7,18.1,0.0,0.0,0.0,19.1,45.6,0.0,0.0,
2026-08-09,23:00,0.0,0.0,6.2,10.7,69.5,1.3,22.4,0.0,0.0,0.0,14.8,11.6,0.0,0.0,0.0,0.0,0.0,0.0,1.7,3.2,0.0,0.0,0.0,18.2,42.8,0.0,0.0,
2026-08-09,23:30,0.0,0.0,9.4,12.4,66.6,1.4,17.8,0.0,0.0,0.0,13.2,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,17.2,40.0,0.0,0.0,
2026-08-09,0:00,0.0,0.0,10.3,14.8,63.0,1.8,40.8,0.0,0.0,0.0,14.2,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,37.2,0.0,0.0,
2026-08-10,0:30,0.0,0.0,13.4,18.6,45.7,3.0,59.8,0.0,0.0,0.0,14.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,27.4,0.0,0.0,
2026-08-10,1:00,0.0,0.0,15.9,21.1,45.9,2.0,36.0,0.0,0.0,0.0,14.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,19.8,0.0,0.0,
2026-08-10,1:30,0.0,0.0,17.6,19.3,20.9,0.9,26.8,0.0,0.0,0.0,13.5,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,4.0,0.0,0.0,
2026-08-10,2:00,0.0,0.0,16.2,19.3,32.6,1.4,29.6,0.0,0.0,0.0,13.2,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,14.3,0.0,0.0,
2026-08-10,2:30,0.0,0.0,14.0,23.4,35.1,1.3,25.0,0.0,0.0,0.0,14.3,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,20.0,0.0,0.0,
2026-08-10,3:00,0.0,0.0,18.1,29.0,36.3,0.3,45.0,0.0,0.0,0.0,13.8,12.2,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3.6,0.0,0.0,0.0,9.4,24.1,0.0,0.0,
2026-08-10,3:30,0.0,0.0,19.1,30.0,27.6,3.3,81.2,0.0,0.0,0.0,14.4,12.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.2,0.0,0.0,0.0,7.7,16.0,0.0,0.0,
2026-08-10,4:00,0.0,0.0,29.0,29.8,12.7,4.9,82.8,0.0,0.0,0.0,13.3,10.7,0.0,0.0,0.0,0.0,0.0,0.0,11.7,16.1,0.0,0.0,0.0,1.6,3.7,0.0,0.0,
2026-08-10,4:30,0.0,0.0,29.8,29.7,12.5,1.4,53.9,0.0,0.0,0.0,16.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.2,0.0,0.0,0.0,2.4,5.3,0.0,0.0,
2026-08-10,5:00,0.0,0.0,29.9,28.8,11.2,0.5,34.1,0.0,0.0,0.0,13.8,12.2,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.7,0.0,0.0,0.0,1.5,4.1,0.0,0.0,
2026-08-10,5:30,0.0,0.0,26.7,27.9,37.4,0.0,21.0,0.0,0.0,0.0,15.4,11.6,0.0,0.0,0.0,0.0,0.0,0.0,2.7,4.1,0.0,0.0,0.0,7.2,24.4,0.0,0.0,
2026-08-10,6:00,0.0,0.0,20.9,29.4,23.4,0.0,29.7,0.0,0.0,0.0,14.4,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,15.8,0.0,0.0,
2026-08-10,6:30,0.0,0.0,34.7,30.1,45.2,2.1,53.7,0.3,0.0,2.4,15.4,12.1,5.8,3.1,1.5,0.0,0.0,0.2,0.0,0.0,3.4,4.2,0.1,10.7,32.7,0.1,0.3,
2026-08-10,7:00,0.0,0.1,33.3,30.2,36.7,3.0,33.8,1.7,0.5,7.2,14.0,12.8,10.0,10.4,5.0,0.0,1.1,0.7,0.0,0.0,6.0,7.3,0.7,8.6,20.8,0.7,1.2,
2026-08-10,7:30,0.0,0.1,21.9,30.0,24.8,0.3,8.5,9.2,2.3,6.6,16.6,11.9,20.6,15.3,8.0,0.0,2.7,1.2,0.0,0.0,12.9,17.9,1.0,0.7,0.7,1.0,2.4,
2026-08-10,8:00,0.0,0.3,20.0,29.5,22.9,0.2,7.0,5.1,13.2,28.9,17.1,12.6,35.8,32.6,15.8,0.0,3.7,1.8,0.0,0.0,8.6,9.1,1.7,0.0,0.0,3.4,3.7,
2026-08-10,8:30,0.1,0.2,16.4,30.0,15.3,0.0,6.8,4.0,7.0,67.6,11.4,11.4,253.6,180.4,72.9,0.0,7.9,2.5,0.0,0.0,15.9,18.9,2.1,0.1,0.0,3.1,10.3,
2026-08-10,9:00,0.2,0.8,18.4,30.2,20.4,0.0,9.6,7.3,6.3,28.6,16.8,12.5,107.7,96.3,45.6,0.1,3.3,4.2,0.0,0.0,32.1,47.1,4.1,0.3,0.4,7.7,6.4,
2026-08-10,9:30,0.3,1.1,21.0,30.2,8.5,0.0,17.6,14.0,11.2,43.3,17.4,13.0,78.8,63.5,31.7,0.3,10.7,6.1,0.0,0.0,22.7,29.7,6.5,0.0,0.0,4.8,6.6,
2026-08-10,10:00,0.4,1.1,26.8,28.5,4.5,0.0,17.3,14.2,20.4,42.4,16.7,12.7,123.7,76.4,40.8,0.4,7.1,4.6,0.0,0.0,29.8,40.3,5.5,0.0,0.0,5.8,6.9,
2026-08-10,10:30,0.4,1.2,29.7,28.5,26.8,0.2,16.6,12.6,20.3,44.4,17.2,12.2,120.9,103.3,50.7,0.1,6.9,5.5,0.5,0.1,59.3,79.6,6.0,2.4,5.3,9.4,13.0,
2026-08-10,11:00,0.4,1.2,42.9,28.2,28.9,0.0,16.1,26.3,17.5,76.5,18.0,12.6,110.2,90.4,45.9,0.4,17.0,8.1,11.5,9.3,38.0,49.0,10.2,3.1,6.8,10.5,7.8,
2026-08-10,11:30,0.5,1.3,51.5,28.4,40.1,0.0,17.8,37.4,34.4,72.6,18.0,12.6,229.9,190.7,96.2,0.4,10.3,5.9,35.8,22.1,38.2,50.7,7.6,3.9,10.7,13.1,6.8,
2026-08-10,12:00,0.4,1.3,61.1,28.3,61.0,0.0,27.5,15.8,53.2,47.3,18.0,12.6,204.8,193.6,93.1,0.4,15.1,5.8,72.2,67.5,44.1,61.8,7.0,8.3,20.0,17.3,10.6,
2026-08-10,12:30,0.4,1.3,62.9,28.1,89.6,0.7,42.8,8.0,21.9,38.8,18.0,12.6,141.8,132.2,50.4,0.4,7.3,7.8,73.6,82.4,67.5,87.8,9.4,19.0,45.9,13.3,9.4,
2026-08-10,13:00,0.4,0.3,69.3,27.9,71.4,3.6,85.1,16.3,11.0,30.5,18.0,12.6,200.3,195.2,72.9,0.4,7.0,10.0,81.3,104.6,85.5,120.2,12.1,14.4,41.0,16.4,6.8,
2026-08-10,13:30,0.4,1.2,72.2,27.2,50.6,9.4,101.4,10.6,22.3,30.2,18.0,12.6,191.1,207.7,72.4,0.4,7.0,11.5,48.4,73.2,38.9,49.3,14.2,11.5,25.5,15.1,6.6,
2026-08-10,14:00,0.4,1.2,72.0,27.1,78.8,10.4,126.0,10.6,15.3,65.8,18.0,12.6,135.0,170.3,90.1,0.4,5.3,8.8,59.5,87.3,20.1,24.4,11.6,12.8,35.0,14.2,6.6,
2026-08-10,14:30,0.3,1.2,68.8,28.2,92.9,9.8,112.3,9.7,15.3,24.7,18.0,12.6,165.6,114.8,58.1,0.4,4.6,4.4,50.4,63.4,40.3,48.7,4.4,13.8,29.8,6.7,9.5,
2026-08-10,15:00,0.2,1.0,64.8,28.5,96.9,11.8,116.6,13.4,15.8,62.0,18.0,12.6,175.5,165.6,64.4,0.3,2.5,6.9,60.4,69.6,91.2,105.6,8.7,18.2,41.3,10.2,3.5,
2026-08-10,15:30,0.1,0.8,57.8,28.5,108.9,12.7,131.0,27.9,21.1,11.3,18.0,12.6,81.9,50.5,25.0,0.3,1.1,10.9,83.5,81.5,44.3,69.9,13.3,20.6,55.5,2.3,5.3,
2026-08-10,16:00,0.1,0.6,60.0,29.9,100.6,10.9,119.2,13.4,37.0,7.8,18.0,12.6,32.1,23.4,11.5,0.2,2.0,4.8,131.9,116.2,20.9,27.2,6.0,24.5,57.0,1.3,8.7,
2026-08-10,16:30,0.2,0.1,53.3,30.3,93.5,15.5,145.7,2.3,19.8,5.2,18.0,12.6,7.0,5.5,2.8,0.2,2.0,2.8,151.1,118.8,9.6,13.2,3.0,26.6,64.5,0.2,3.0,
2026-08-10,17:00,0.1,0.1,59.5,30.2,111.1,14.4,144.3,0.8,3.3,3.2,18.0,12.6,5.1,5.7,2.5,0.1,0.6,0.5,165.2,124.1,2.1,2.6,1.1,30.6,77.1,0.7,0.1,
2026-08-10,17:30,0.0,0.0,68.3,30.2,112.5,13.0,140.9,0.0,1.2,0.0,18.0,12.6,0.0,0.2,0.0,0.1,0.0,0.0,159.5,125.5,0.0,0.0,0.0,30.6,74.5,0.0,0.0,
2026-08-10,18:00,0.0,0.0,57.9,27.7,105.8,9.6,133.5,0.0,0.0,0.0,18.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,155.1,124.7,0.0,0.0,0.0,29.6,67.7,0.0,0.0,
2026-08-10,18:30,0.0,0.0,52.6,21.8,103.5,9.2,130.5,0.0,0.0,0.0,18.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,124.8,121.0,0.0,0.0,0.0,29.5,68.5,0.0,0.0,
2026-08-10,19:00,0.0,0.0,46.7,17.0,98.1,10.2,140.2,0.0,0.0,0.0,18.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,113.2,117.7,0.0,0.0,0.0,28.3,66.1,0.0,0.0,
2026-08-10,19:30,0.0,0.0,45.7,13.9,86.6,9.8,162.6,0.0,0.0,0.0,18.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,104.0,115.1,0.0,0.0,0.0,25.1,61.6,0.0,0.0,
2026-08-10,20:00,0.0,0.0,38.9,15.3,76.0,14.4,183.9,0.0,0.0,0.0,18.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,74.4,72.9,0.0,0.0,0.0,18.3,44.2,0.0,0.0,
2026-08-10,20:30,0.0,0.0,31.4,19.6,82.7,15.7,164.4,0.0,0.0,0.0,18.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,64.3,81.5,0.0,0.0,0.0,22.8,52.9,0.0,0.0,
2026-08-10,21:00,0.0,0.0,27.7,18.4,66.4,18.1,157.3,0.0,0.0,0.0,18.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,74.4,78.2,0.0,0.0,0.0,16.7,43.6,0.0,0.0,
2026-08-10,21:30,0.0,0.0,36.6,18.1,91.0,11.5,159.5,0.0,0.0,0.0,18.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,91.4,96.9,0.0,0.0,0.0,23.3,57.4,0.0,0.0,
2026-08-10,22:00,0.0,0.0,33.8,18.9,86.8,11.1,169.6,0.0,0.0,0.0,18.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,50.5,55.7,0.0,0.0,0.0,22.2,56.6,0.0,0.0,
2026-08-10,22:30,0.0,0.0,30.3,18.5,70.0,8.7,120.5,0.0,0.0,0.0,18.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,35.2,43.8,0.0,0.0,0.0,15.8,36.4,0.0,0.0,
2026-08-10,23:00,0.0,0.0,21.1,12.9,62.4,12.2,147.9,0.0,0.0,0.0,18.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,18.4,23.9,0.0,0.0,0.0,12.6,24.7,0.0,0.0,
2026-08-10,23:30,0.0,0.0,22.1,7.1,56.9,10.3,113.4,0.0,0.0,0.0,18.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,25.9,27.7,0.0,0.0,0.0,15.7,30.2,0.0,0.0,
2026-08-10,0:00,0.0,0.0,22.0,6.7,52.4,3.3,80.84,0.0,0.0,0.0,18.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,9.7,11.9,0.0,0.0,0.0,18.6,32.9,0.0,0.0,
2026-08-11,0:30,0.0,0.0,18.2,4.6,66.4,7.0,78.9,0.0,0.0,0.0,16.8,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,11.9,18.9,0.0,0.0,0.0
2026-08-11,1:00,0.0,0.0,16.1,6.5,76.3,5.4,75.4,0.0,0.0,0.0,15.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,20.7,0.0,0.0,0.0
2026-08-11,1:30,0.0,0.0,18.4,6.7,70.6,1.7,28.5,0.0,0.0,0.0,14.2,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,23.2,0.0,0.0,0.0
2026-08-11,2:00,0.0,0.0,18.3,7.2,52.7,0.8,10.9,0.0,0.0,0.0,16.6,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,7.1,0.0,0.0,0.0
2026-08-11,2:30,0.0,0.0,17.0,8.0,70.1,0.1,2.3,0.0,0.0,0.0,15.8,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,9.9,0.0,0.0,0.0
2026-08-11,3:00,0.0,0.0,15.0,9.2,33.1,0.2,7.8,0.0,0.0,0.0,15.8,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,10.9,0.0,0.0,0.0
2026-08-11,3:30,0.0,0.0,11.6,11.9,1.5,0.0,3.8,0.0,0.0,0.0,15.4,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,18.7,0.0,0.0,0.0
2026-08-11,4:00,0.0,0.0,12.4,10.4,0.0,0.1,0.3,0.0,0.0,0.0,15.5,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,10.0,0.0,0.0,0.0
2026-08-11,4:30,0.0,0.0,7.5,10.9,0.0,0.0,1.5,0.0,0.0,0.0,13.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,0.0,0.0,0.0
2026-08-11,5:00,0.0,0.0,5.6,13.8,0.0,1.2,6.9,0.0,0.0,0.0,15.5,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0
2026-08-11,5:30,0.0,0.0,4.1,13.8,0.0,0.0,0.0,0.0,0.0,0.0,16.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
2026-08-11,6:00,0.0,0.0,1.8,16.7,0.0,0.0,0.8,0.0,0.0,0.0,15.9,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2026-08-11,6:30,0.0,0.0,0.0,15.9,6.8,0.0,2.3,0.3,0.0,1.9,15.5,14.6,3.9,3.3,1.6,0.0,0.3,0.5,0.0,0.0,3.4,4.1,0.3,0.0,0.0,0.3,1.9,0.0
2026-08-11,7:00,0.0,0.0,0.0,13.7,1.8,0.0,0.9,1.8,0.6,18.8,15.7,15.1,48.3,55.2,23.7,0.0,1.6,1.6,0.0,0.0,7.9,10.1,1.7,0.5,0.5,2.9,2.2,0.0
2026-08-11,7:30,0.0,0.0,0.1,16.9,2.7,0.0,3.1,14.5,2.4,48.6,15.0,15.0,143.8,112.8,56.3,0.0,5.6,3.4,0.0,0.0,14.1,18.1,4.5,0.9,0.6,5.3,8.7,0.0
2026-08-11,8:00,0.0,0.1,0.0,18.5,1.3,0.0,0.2,25.9,18.0,67.8,14.2,15.2,192.3,151.6,77.7,0.0,8.3,7.3,0.0,15.6,62.6,113.1,9.6,0.9,0.8,7.9,11.7,0.0
2026-08-11,8:30,0.1,0.7,1.8,21.9,9.9,0.0,3.7,30.8,37.0,69.5,17.3,15.1,206.3,167.9,84.5,0.2,9.4,13.0,0.0,2.4,84.7,113.8,15.8,5.8,9.3,9.7,13.4,0.0
2026-08-11,9:00,0.1,0.8,3.5,19.0,6.4,0.5,4.2,31.2,40.7,76.4,17.6,15.5,213.5,173.1,87.9,0.1,12.6,12.4,0.0,0.0,87.8,118.5,15.2,2.0,6.0,12.0,15.6,0.0
2026-08-11,9:30,0.1,0.9,3.0,21.5,6.2,0.6,19.1,31.5,40.9,75.6,18.0,15.4,221.3,180.4,91.1,0.1,14.0,12.9,0.0,0.0,88.6,119.6,16.0,1.4,2.9,6.7,15.3,0.0
2026-08-11,10:00,0.2,1.1,4.4,21.0,8.6,1.1,11.1,31.7,41.5,74.2,18.2,15.5,141.4,145.6,92.8,0.1,14.9,12.9,0.0,0.0,88.1,118.3,15.8,0.7,2.7,15.3,15.8,0.0
2026-08-11,10:30,0.4,1.1,2.2,20.8,10.6,1.7,19.8,31.4,41.9,73.0,17.6,14.0,216.9,169.1,89.4,0.1,15.8,12.7,0.0,0.0,89.4,119.1,15.1,1.1,6.3,15.7,15.2,0.0
2026-08-11,11:00,0.4,1.2,0.7,20.6,14.4,2.9,32.8,31.3,41.8,73.1,16.4,15.5,238.8,184.7,81.7,0.2,16.5,12.7,0.0,0.0,90.6,121.0,15.7,1.9,10.8,17.3,16.0,0.0
2026-08-11,11:30,0.4,1.3,1.3,18.5,8.7,2.5,24.3,30.9,41.5,70.8,17.7,15.5,222.9,178.7,86.6,0.3,17.0,12.2,0.0,0.0,90.4,120.9,15.3,1.7,5.2,17.5,15.5,0.0
2026-08-11,12:00,0.4,1.3,3.6,22.2,12.2,2.6,28.5,31.2,40.9,69.6,18.2,15.6,218.7,176.7,70.2,0.1,14.7,12.4,0.0,0.0,90.2,120.3,15.1,1.6,4.9,16.5,15.4,0.0
2026-08-11,12:30,0.4,1.3,12.3,23.1,16.9,3.6,29.8,31.3,41.2,70.1,18.2,15.5,212.0,174.8,83.7,0.5,15.5,12.0,0.0,0.0,87.3,121.1,15.0,2.5,10.1,16.2,15.5,0.0
2026-08-11,13:00,0.4,1.2,22.6,22.6,18.0,3.1,28.9,31.0,40.9,69.6,18.1,15.6,206.1,172.9,86.4,0.4,15.9,11.2,20.1,2.6,82.8,119.2,14.5,3.4,12.2,16.3,14.9,0.0
2026-08-11,13:30,0.4,1.2,50.1,20.3,22.9,3.6,37.6,28.0,40.9,64.7,18.2,15.5,202.2,176.7,88.5,0.4,14.7,10.2,2.4,0.0,85.2,114.9,12.9,4.5,21.2,15.7,14.5,0.0
2026-08-11,14:00,0.4,1.2,61.7,22.6,55.2,5.2,36.0,30.7,40.8,57.5,17.1,14.7,185.1,168.4,83.0,0.4,0.0,9.6,0.0,0.0,71.0,104.4,12.1,10.2,42.5,11.6,11.9,0.0
2026-08-11,14:30,0.3,1.0,71.3,26.1,53.2,5.1,45.1,31.2,40.8,65.3,17.1,15.5,164.0,154.1,75.6,0.4,0.0,11.0,3.4,0.0,62.7,94.8,12.8,10.1,39.7,11.5,4.9,0.81
2026-08-11,15:00,0.3,0.9,66.6,26.1,26.1,4.2,48.8,28.1,41.0,39.0,17.7,15.3,131.1,135.0,62.0,0.3,8.7,11.6,3.7,0.0,56.2,78.4,14.7,4.8,17.9,9.5,2.2,3.62
2026-08-11,15:30,0.2,0.8,62.6,26.3,9.7,3.8,44.5,14.0,39.9,40.3,17.8,15.3,83.6,79.3,38.3,0.3,5.7,9.7,9.5,0.0,65.2,88.4,11.9,1.7,5.2,7.1,0.7,3.948
2026-08-11,16:00,0.2,0.7,61.7,27.5,7.4,5.7,42.8,22.9,40.5,21.6,18.0,15.6,46.8,44.8,21.7,0.2,4.1,8.1,109.1,44.3,55.2,68.7,11.2,0.6,2.8,4.0,0.1,3.558
2026-08-11,16:30,0.1,0.2,63.4,28.5,10.7,1.8,18.6,14.7,32.3,10.8,17.7,15.5,27.9,26.2,12.9,0.2,1.9,2.6,123.8,91.6,32.7,40.9,4.0,2.3,6.9,1.3,0.0,3.226
2026-08-11,17:00,0.1,0.1,72.1,29.8,5.7,1.6,17.4,2.3,21.9,3.7,17.2,15.6,10.0,8.1,3.9,0.1,0.8,0.8,119.5,116.1,12.4,15.3,1.1,1.4,5.8,0.4,0.0,2.366
2026-08-11,17:30,0.0,0.0,65.7,30.3,11.6,1.1,12.3,0.0,3.3,0.0,16.0,15.0,0.2,0.4,0.1,0.1,0.0,0.1,151.6,119.1,0.3,0.3,0.1,3.1,6.2,0.0,0.0,0.747
2026-08-11,18:00,0.0,0.0,65.2,30.3,12.8,0.0,4.2,0.0,0.1,0.0,17.1,15.6,0.0,0.0,0.0,0.0,0.0,0.0,156.5,121.2,0.0,0.0,0.0,2.8,6.1,0.0,0.0,0.017
2026-08-11,18:30,0.0,0.0,59.3,30.3,6.2,0.0,3.4,0.0,0.0,0.0,17.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,117.9,116.9,0.0,0.0,0.0,1.6,2.6,0.0,0.0,0.0
2026-08-11,19:00,0.0,0.0,43.5,30.3,9.3,1.6,10.1,0.0,0.0,0.0,16.4,15.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2,56.1,0.0,0.0,0.0,1.7,3.2,0.0,0.0,0.0
2026-08-11,19:30,0.0,0.0,28.2,30.2,11.8,0.1,8.0,0.0,0.0,0.0,16.4,14.6,0.0,0.0,0.0,0.0,0.0,0.0,20.0,28.8,0.0,0.0,0.0,3.1,6.4,0.0,0.0,0.0
2026-08-11,20:00,0.0,0.0,33.5,29.7,16.6,0.1,10.5,0.0,0.0,0.0,17.2,14.8,0.0,0.0,0.0,0.0,0.0,0.0,44.8,46.5,0.0,0.0,0.0,3.3,5.4,0.0,0.0,0.0
2026-08-11,20:30,0.0,0.0,52.2,27.8,15.7,0.4,12.4,0.0,0.0,0.0,17.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,65.2,70.6,0.0,0.0,0.0,3.3,4.7,0.0,0.0,0.0
